sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-3.3787;-9.0712;-1.2012;-3.3686;-9.1231;-1.2618;-0.0354;0.0104;0.0538;0.0316;0.0248;0.0334;0.0;36.28;36.08;-3.02;137.79;68.52;110.75;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24695;2023-09-21 21:22:25:117
-3.3763;-9.0544;-1.2203;-3.3732;-9.1218;-1.2584;-0.0354;0.0104;0.0538;0.0279;0.0321;0.0316;0.0;36.26;35.01;-3.26;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24701;2023-09-21 21:22:25:123
-3.3763;-9.0544;-1.2203;-3.3732;-9.1218;-1.2584;-0.0262;0.01;0.0198;0.0279;0.0321;0.0316;0.0;36.26;35.01;-3.26;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24705;2023-09-21 21:22:25:127
-3.3763;-9.0544;-1.2203;-3.3732;-9.1218;-1.2584;-0.0262;0.01;0.0198;0.0224;0.0315;0.0322;0.0;36.26;35.01;-3.26;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24711;2023-09-21 21:22:25:133
-3.3308;-9.0329;-1.2658;-3.3774;-9.1206;-1.2566;-0.0262;0.01;0.0198;0.0224;0.0315;0.0322;0.0;36.26;35.01;-3.26;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24716;2023-09-21 21:22:25:138
-3.3308;-9.0329;-1.2658;-3.3774;-9.1206;-1.2566;0.0311;0.0225;-0.0102;0.0194;0.0254;0.0328;0.0;36.06;34.84;-2.77;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24720;2023-09-21 21:22:25:142
-3.2949;-9.0209;-1.2586;-3.3774;-9.1206;-1.2566;0.0311;0.0225;-0.0102;0.0194;0.0254;0.0328;0.0;36.06;34.84;-2.77;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24726;2023-09-21 21:22:25:148
-3.2949;-9.0209;-1.2586;-3.3803;-9.1196;-1.2556;0.0311;0.0225;-0.0102;0.02;0.0059;0.031;0.0;36.06;34.84;-2.77;138.66;68.48;110.54;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24730;2023-09-21 21:22:25:152
-3.3093;-9.0449;-1.2586;-3.3803;-9.1196;-1.2556;0.0587;0.0278;-0.0105;0.02;0.0059;0.031;0.0;35.76;34.54;-2.4;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24739;2023-09-21 21:22:25:161
-3.3093;-9.0449;-1.2586;-3.3803;-9.1196;-1.2556;0.0587;0.0278;-0.0105;0.02;-0.0082;0.0322;0.0;35.76;34.54;-2.4;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24740;2023-09-21 21:22:25:162
-3.3093;-9.0449;-1.2586;-3.3833;-9.1188;-1.2534;0.0587;0.0278;-0.0105;0.02;-0.0082;0.0322;0.0;35.76;34.54;-2.4;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24747;2023-09-21 21:22:25:169
-3.3093;-9.0449;-1.2586;-3.3833;-9.1188;-1.2534;0.0587;0.0278;-0.0105;0.02;-0.0082;0.0322;0.0;35.76;34.54;-2.4;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24750;2023-09-21 21:22:25:172
-3.3188;-9.0449;-1.2275;-3.3833;-9.1188;-1.2534;0.0494;0.0105;0.0162;0.0255;-0.0179;0.0328;0.0;35.76;34.54;-2.4;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24756;2023-09-21 21:22:25:178
-3.3188;-9.0449;-1.2275;-3.3869;-9.118;-1.2492;0.0494;0.0105;0.0162;0.0255;-0.0179;0.0328;0.0;35.66;34.74;-2.59;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24760;2023-09-21 21:22:25:182
-3.3835;-9.0784;-1.2084;-3.3869;-9.118;-1.2492;0.0494;0.0105;0.0162;0.0328;-0.0204;0.0359;0.0;35.66;34.74;-2.59;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24766;2023-09-21 21:22:25:188
-3.3835;-9.0784;-1.2084;-3.392;-9.117;-1.2431;-0.0141;-0.0134;0.0382;0.0328;-0.0204;0.0359;0.0;35.66;34.74;-2.59;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24771;2023-09-21 21:22:25:193
-3.3835;-9.0784;-1.2084;-3.392;-9.117;-1.2431;-0.0141;-0.0134;0.0382;0.0328;-0.0204;0.0359;0.0;35.66;34.74;-2.59;141.11;68.43;110.38;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24776;2023-09-21 21:22:25:198
-3.4241;-9.064;-1.2108;-3.392;-9.117;-1.2431;-0.0141;-0.0134;0.0382;0.0383;-0.0106;0.0371;0.0;35.7;35.06;-2.38;141.43;68.38;110.13;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24780;2023-09-21 21:22:25:202
-3.4241;-9.064;-1.2108;-3.3979;-9.1156;-1.2371;-0.0454;-0.0117;0.025;0.0383;-0.0106;0.0371;0.0;35.7;35.06;-2.38;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24790;2023-09-21 21:22:25:212
-3.4122;-9.0879;-1.2323;-3.3979;-9.1156;-1.2371;-0.0454;-0.0117;0.025;0.0347;0.0089;0.0402;0.0;35.7;35.06;-2.38;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24790;2023-09-21 21:22:25:212
-3.4122;-9.0879;-1.2323;-3.3979;-9.1156;-1.2371;-0.0321;-0.0396;-0.0013;0.0347;0.0089;0.0402;0.0;35.7;35.06;-2.38;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24796;2023-09-21 21:22:25:218
-3.4122;-9.0879;-1.2323;-3.4033;-9.1141;-1.233;-0.0321;-0.0396;-0.0013;0.0347;0.0089;0.0402;0.0;35.68;35.06;-2.81;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24800;2023-09-21 21:22:25:222
-3.35;-9.0927;-1.2467;-3.4033;-9.1141;-1.233;-0.0321;-0.0396;-0.0013;0.031;0.0248;0.0347;0.0;35.68;35.06;-2.81;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24806;2023-09-21 21:22:25:228
-3.35;-9.0927;-1.2467;-3.4053;-9.1136;-1.2313;0.0388;-0.0459;-0.0255;0.031;0.0248;0.0347;0.0;35.68;35.06;-2.81;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24811;2023-09-21 21:22:25:233
-3.2949;-9.0808;-1.2802;-3.4053;-9.1136;-1.2313;0.0388;-0.0459;-0.0255;0.0286;0.0321;0.0273;0.0;35.68;35.06;-2.81;141.43;68.38;110.13;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24815;2023-09-21 21:22:25:237
-3.2949;-9.0808;-1.2802;-3.4053;-9.1136;-1.2313;0.0388;-0.0459;-0.0255;0.0286;0.0321;0.0273;0.0;35.83;35.25;-2.96;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24822;2023-09-21 21:22:25:244
-3.2949;-9.0808;-1.2802;-3.4064;-9.1133;-1.2305;0.0865;-0.0078;-0.0502;0.0231;0.0328;0.0255;0.0;35.83;35.25;-2.96;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24826;2023-09-21 21:22:25:248
-3.2782;-9.0784;-1.2802;-3.4064;-9.1133;-1.2305;0.0865;-0.0078;-0.0502;0.0231;0.0328;0.0255;0.0;35.83;35.25;-2.96;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24830;2023-09-21 21:22:25:252
-3.283;-9.076;-1.2347;-3.4062;-9.1134;-1.2302;0.1197;-0.0092;-0.0326;0.0218;0.0303;0.0212;0.0;35.98;34.86;-3.13;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24839;2023-09-21 21:22:25:261
-3.283;-9.076;-1.2347;-3.4062;-9.1134;-1.2302;0.1197;-0.0092;-0.0326;0.0218;0.0303;0.0212;0.0;35.98;34.86;-3.13;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24840;2023-09-21 21:22:25:262
-3.283;-9.076;-1.2347;-3.4062;-9.1134;-1.2302;0.1197;-0.0092;-0.0326;0.0218;0.0303;0.0212;0.0;35.98;34.86;-3.13;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24846;2023-09-21 21:22:25:268
-3.283;-9.076;-1.2347;-3.4062;-9.1134;-1.2302;0.1197;-0.0092;-0.0326;0.0255;0.0303;0.0188;0.0;35.98;34.86;-3.13;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24850;2023-09-21 21:22:25:272
-3.283;-9.0257;-1.2156;-3.4058;-9.1138;-1.2289;0.1107;0.006;-0.0124;0.0255;0.0303;0.0188;0.0;35.98;34.86;-3.13;139.43;68.33;109.88;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24856;2023-09-21 21:22:25:278
-3.283;-9.0257;-1.2156;-3.4058;-9.1138;-1.2289;0.1107;0.006;-0.0124;0.031;0.0315;0.0163;0.0;35.91;34.61;-3.22;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24861;2023-09-21 21:22:25:283
-3.283;-9.0257;-1.2156;-3.4058;-9.1138;-1.2289;0.1107;0.006;-0.0124;0.031;0.0315;0.0163;0.0;35.91;34.61;-3.22;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24865;2023-09-21 21:22:25:287
-3.3165;-9.0497;-1.1964;-3.4055;-9.1142;-1.2262;0.0765;0.0078;0.0242;0.0365;0.0321;0.0139;0.0;36.06;34.76;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24872;2023-09-21 21:22:25:294
-3.3165;-9.0497;-1.1964;-3.4055;-9.1142;-1.2262;0.0765;0.0078;0.0242;0.0365;0.0321;0.0139;0.0;36.06;34.76;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24876;2023-09-21 21:22:25:298
-3.3165;-9.0497;-1.1964;-3.4055;-9.1142;-1.2262;0.0765;0.0078;0.0242;0.0414;0.0321;0.0121;0.0;36.06;34.76;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24880;2023-09-21 21:22:25:302
-3.4122;-9.0449;-1.1797;-3.4063;-9.1147;-1.2209;5.0E-4;0.0039;0.0224;0.0414;0.0321;0.0121;0.0;36.08;34.67;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24888;2023-09-21 21:22:25:310
-3.4122;-9.0449;-1.1797;-3.4063;-9.1147;-1.2209;5.0E-4;0.0039;0.0224;0.0383;0.0334;0.0108;0.0;36.08;34.67;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24890;2023-09-21 21:22:25:312
-3.4528;-9.0066;-1.1868;-3.4063;-9.1147;-1.2209;5.0E-4;0.0039;0.0224;0.0383;0.0334;0.0108;0.0;36.08;34.67;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24896;2023-09-21 21:22:25:318
-3.4528;-9.0066;-1.1868;-3.4063;-9.1147;-1.2209;5.0E-4;0.0039;0.0224;0.0383;0.0334;0.0108;0.0;36.08;34.67;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24900;2023-09-21 21:22:25:322
-3.4528;-9.0066;-1.1868;-3.4085;-9.1144;-1.2168;-0.0561;0.0476;0.0231;0.0347;0.0303;0.0108;0.0;36.08;34.67;-3.17;139.49;68.33;109.84;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24906;2023-09-21 21:22:25:328
-3.4624;-8.9994;-1.1677;-3.4085;-9.1144;-1.2168;-0.0561;0.0476;0.0231;0.0347;0.0303;0.0108;0.0;35.7;34.41;-3.02;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24911;2023-09-21 21:22:25:333
-3.4624;-8.9994;-1.1677;-3.4114;-9.1138;-1.2134;-0.0798;0.0548;0.04;0.0243;0.026;0.0096;0.0;35.7;34.41;-3.02;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24915;2023-09-21 21:22:25:337
-3.4744;-9.0209;-1.1533;-3.4114;-9.1138;-1.2134;-0.0798;0.0548;0.04;0.0243;0.026;0.0096;0.0;35.7;34.41;-3.02;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24922;2023-09-21 21:22:25:344
-3.4744;-9.0209;-1.1533;-3.4114;-9.1138;-1.2134;-0.0798;0.0548;0.04;0.0151;0.0303;0.0084;0.0;35.83;34.95;-2.77;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24926;2023-09-21 21:22:25:348
-3.4744;-9.0209;-1.1533;-3.4143;-9.113;-1.211;-0.0866;0.0249;0.0412;0.0151;0.0303;0.0084;0.0;35.83;34.95;-2.77;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24930;2023-09-21 21:22:25:352
-3.4744;-9.0377;-1.1294;-3.4143;-9.113;-1.211;-0.0866;0.0249;0.0412;0.0151;0.0303;0.0084;0.0;35.83;34.95;-2.77;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24936;2023-09-21 21:22:25:358
-3.4744;-9.0377;-1.1294;-3.4143;-9.113;-1.211;-0.0866;0.0249;0.0412;0.0108;0.0321;0.0066;0.0;35.98;35.1;-3.09;140.37;68.34;109.65;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;24940;2023-09-21 21:22:25:362
-3.5127;-9.0808;-1.1079;-3.4169;-9.1123;-1.2092;-0.0959;0.0208;0.0753;0.0108;0.0321;0.0066;0.0;35.98;35.1;-3.09;140.37;68.34;109.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24946;2023-09-21 21:22:25:368
-3.5127;-9.0808;-1.1079;-3.4169;-9.1123;-1.2092;-0.0959;0.0208;0.0753;0.0108;0.0321;0.0066;0.0;35.98;35.1;-3.09;140.37;68.34;109.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24950;2023-09-21 21:22:25:372
-3.5127;-9.0808;-1.1079;-3.4169;-9.1123;-1.2092;-0.0959;0.0208;0.0753;0.0108;0.0358;0.0078;0.0;35.98;35.1;-3.09;140.37;68.34;109.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24956;2023-09-21 21:22:25:378
-3.4935;-9.0999;-1.0935;-3.4196;-9.1115;-1.2071;-0.1;-0.0423;0.0948;0.0108;0.0358;0.0078;0.0;35.85;35.36;-2.83;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24960;2023-09-21 21:22:25:382
-3.4935;-9.0999;-1.0935;-3.4196;-9.1115;-1.2071;-0.1;-0.0423;0.0948;0.017;0.0376;0.0127;0.0;35.85;35.36;-2.83;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24966;2023-09-21 21:22:25:388
-3.4792;-9.076;-1.0935;-3.4223;-9.1109;-1.2042;-0.0837;-0.0143;0.0909;0.017;0.0376;0.0127;0.0;35.85;35.36;-2.83;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24974;2023-09-21 21:22:25:396
-3.4792;-9.076;-1.0935;-3.4223;-9.1109;-1.2042;-0.0837;-0.0143;0.0909;0.0237;0.0413;0.0157;0.0;35.85;35.36;-2.83;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24975;2023-09-21 21:22:25:397
-3.4792;-9.076;-1.0935;-3.4223;-9.1109;-1.2042;-0.0837;-0.0143;0.0909;0.0237;0.0413;0.0157;0.0;36.21;35.42;-3.15;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24980;2023-09-21 21:22:25:402
-3.4792;-9.076;-1.0935;-3.4223;-9.1109;-1.2042;-0.0837;-0.0143;0.0909;0.0237;0.0413;0.0157;0.0;36.21;35.42;-3.15;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24986;2023-09-21 21:22:25:408
-3.4146;-9.0425;-1.1031;-3.4247;-9.1104;-1.2007;-0.0202;0.0105;0.0946;0.0255;0.0474;0.017;0.0;36.21;35.42;-3.15;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24991;2023-09-21 21:22:25:413
-3.4146;-9.0425;-1.1031;-3.4247;-9.1104;-1.2007;-0.0202;0.0105;0.0946;0.0255;0.0474;0.017;0.0;36.21;35.42;-3.15;139.98;68.31;109.49;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;24995;2023-09-21 21:22:25:417
-3.3811;-9.0138;-1.1486;-3.4258;-9.1104;-1.1983;0.0249;0.0243;0.0898;0.0316;0.0462;0.0194;0.0;36.28;35.57;-3.28;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25001;2023-09-21 21:22:25:423
-3.3811;-9.0138;-1.1486;-3.4258;-9.1104;-1.1983;0.0249;0.0243;0.0898;0.0316;0.0462;0.0194;0.0;36.28;35.57;-3.28;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25008;2023-09-21 21:22:25:430
-3.3811;-9.0138;-1.1486;-3.4258;-9.1104;-1.1983;0.0249;0.0243;0.0898;0.0316;0.0462;0.0194;0.0;36.28;35.57;-3.28;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25011;2023-09-21 21:22:25:433
-3.3811;-9.0162;-1.1533;-3.4274;-9.1102;-1.195;0.0213;0.0315;0.0493;0.0334;0.0376;0.0212;0.0;36.28;35.57;-3.28;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25015;2023-09-21 21:22:25:437
-3.3811;-9.0162;-1.1533;-3.4274;-9.1102;-1.195;0.0213;0.0315;0.0493;0.0328;0.0266;0.02;0.0;36.23;34.93;-2.98;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25023;2023-09-21 21:22:25:445
-3.405;-9.0568;-1.1725;-3.4292;-9.11;-1.1916;0.0213;0.0315;0.0493;0.0328;0.0266;0.02;0.0;36.23;34.93;-2.98;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25026;2023-09-21 21:22:25:448
-3.405;-9.0568;-1.1725;-3.4292;-9.11;-1.1916;0.0138;-0.002;0.0112;0.0328;0.0266;0.02;0.0;36.23;34.93;-2.98;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25030;2023-09-21 21:22:25:452
-3.405;-9.0568;-1.1725;-3.4292;-9.11;-1.1916;0.0138;-0.002;0.0112;0.0316;0.0205;0.0157;0.0;36.23;34.93;-2.98;139.59;68.28;109.32;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25036;2023-09-21 21:22:25:458
-3.417;-9.0568;-1.1821;-3.4309;-9.1097;-1.1884;0.0138;-0.002;0.0112;0.0316;0.0205;0.0157;0.0;36.39;34.95;-3.02;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25040;2023-09-21 21:22:25:462
-3.417;-9.0568;-1.1821;-3.4309;-9.1097;-1.1884;-0.0121;-0.007;-0.0084;0.0316;0.0205;0.0157;0.0;36.39;34.95;-3.02;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25046;2023-09-21 21:22:25:468
-3.417;-9.0568;-1.1821;-3.4309;-9.1097;-1.1884;-0.0121;-0.007;-0.0084;0.0261;0.0193;0.0102;0.0;36.39;34.95;-3.02;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25050;2023-09-21 21:22:25:472
-3.4576;-9.0544;-1.1797;-3.4324;-9.1094;-1.1861;-0.0337;-0.0092;-0.0134;0.0261;0.0193;0.0102;0.0;36.04;34.59;-2.94;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25056;2023-09-21 21:22:25:478
-3.4576;-9.0544;-1.1797;-3.4324;-9.1094;-1.1861;-0.0337;-0.0092;-0.0134;0.0224;0.0224;0.0047;0.0;36.04;34.59;-2.94;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25061;2023-09-21 21:22:25:483
-3.4576;-9.0544;-1.1797;-3.4324;-9.1094;-1.1861;-0.0337;-0.0092;-0.0134;0.0224;0.0224;0.0047;0.0;36.04;34.59;-2.94;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25065;2023-09-21 21:22:25:487
-3.4839;-9.0497;-1.1821;-3.4338;-9.1091;-1.1844;-0.0679;-0.0159;-0.0067;0.0194;0.0236;0.0011;0.0;36.04;34.59;-2.94;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25073;2023-09-21 21:22:25:495
-3.4839;-9.0497;-1.1821;-3.4338;-9.1091;-1.1844;-0.0679;-0.0159;-0.0067;0.0194;0.0236;0.0011;0.0;36.04;34.59;-2.94;140.41;68.27;109.16;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25076;2023-09-21 21:22:25:498
-3.5031;-8.9874;-1.1581;-3.4338;-9.1091;-1.1844;-0.0679;-0.0159;-0.0067;0.0194;0.0236;0.0011;0.0;35.81;34.52;-2.74;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25081;2023-09-21 21:22:25:503
-3.5031;-8.9874;-1.1581;-3.4354;-9.1088;-1.1828;-0.0843;0.0458;0.0157;0.0182;0.0199;-0.002;0.0;35.81;34.52;-2.74;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25085;2023-09-21 21:22:25:507
-3.5031;-8.9874;-1.1581;-3.4354;-9.1088;-1.1828;-0.0843;0.0458;0.0157;0.0182;0.0199;-0.002;0.0;35.79;34.44;-2.66;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25091;2023-09-21 21:22:25:513
-3.5007;-8.9515;-1.1844;-3.4354;-9.1088;-1.1828;-0.0843;0.0458;0.0157;0.0157;0.0144;-0.002;0.0;35.79;34.44;-2.66;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25096;2023-09-21 21:22:25:518
-3.5007;-8.9515;-1.1844;-3.4374;-9.1082;-1.1814;-0.0852;0.0873;-0.0085;0.0157;0.0144;-0.002;0.0;35.79;34.44;-2.66;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25100;2023-09-21 21:22:25:522
-3.5103;-8.942;-1.1773;-3.4374;-9.1082;-1.1814;-0.0852;0.0873;-0.0085;0.0145;0.0102;-0.002;0.0;35.79;34.44;-2.66;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25107;2023-09-21 21:22:25:529
-3.5103;-8.942;-1.1773;-3.4389;-9.1077;-1.1807;-0.0852;0.0873;-0.0085;0.0145;0.0102;-0.002;0.0;35.63;34.56;-2.51;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25111;2023-09-21 21:22:25:533
-3.5103;-8.942;-1.1773;-3.4389;-9.1077;-1.1807;-0.0965;0.1006;-0.0097;0.0145;0.0102;-0.002;0.0;35.63;34.56;-2.51;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25115;2023-09-21 21:22:25:537
-3.5246;-8.9731;-1.2108;-3.4415;-9.1068;-1.1803;-0.1204;0.0631;-0.0408;0.0102;0.0034;-0.002;0.0;35.63;34.56;-2.51;140.59;68.26;109.03;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25124;2023-09-21 21:22:25:546
-3.5246;-8.9731;-1.2108;-3.4415;-9.1068;-1.1803;-0.1204;0.0631;-0.0408;0.0102;0.0034;-0.002;0.0;35.79;34.71;-2.81;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25126;2023-09-21 21:22:25:548
-3.5246;-8.9731;-1.2108;-3.4415;-9.1068;-1.1803;-0.1204;0.0631;-0.0408;0.0102;0.0034;-0.002;0.0;35.79;34.71;-2.81;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25130;2023-09-21 21:22:25:552
-3.5438;-8.9731;-1.2108;-3.4434;-9.106;-1.1809;-0.1204;0.0631;-0.0408;-0.0014;-0.0021;-0.0038;0.0;35.79;34.71;-2.81;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25136;2023-09-21 21:22:25:558
-3.5438;-8.9731;-1.2108;-3.4434;-9.106;-1.1809;-0.1179;0.0722;-0.0408;-0.0014;-0.0021;-0.0038;0.0;36.11;35.03;-2.79;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25140;2023-09-21 21:22:25:562
-3.5127;-8.9635;-1.2179;-3.446;-9.1048;-1.1826;-0.1179;0.0722;-0.0408;-0.0111;-0.0082;-0.0044;0.0;36.11;35.03;-2.79;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25146;2023-09-21 21:22:25:568
-3.5127;-8.9635;-1.2179;-3.446;-9.1048;-1.1826;-0.1179;0.0722;-0.0408;-0.0111;-0.0082;-0.0044;0.0;36.11;35.03;-2.79;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25151;2023-09-21 21:22:25:573
-3.527;-8.9659;-1.194;-3.446;-9.1048;-1.1826;-0.0985;0.0733;-0.0417;-0.0173;-0.0118;-0.0044;0.0;36.17;35.08;-2.85;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25156;2023-09-21 21:22:25:578
-3.527;-8.9659;-1.194;-3.4482;-9.1036;-1.185;-0.0985;0.0733;-0.0417;-0.0173;-0.0118;-0.0044;0.0;36.17;35.08;-2.85;140.7;68.22;108.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;25161;2023-09-21 21:22:25:583
