sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-5.6806;-8.7649;3.5151;-6.1758;-7.2327;2.3911;1.8213;-2.5744;1.5225;0.1452;-0.7284;-3.1797;0.0;39.86;32.89;-10.54;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2711;2023-09-21 21:21:00:759
-5.6806;-8.7649;3.5151;-6.1758;-7.2327;2.3911;1.8213;-2.5744;1.5225;0.1684;-1.0039;-3.3862;0.0;39.86;32.89;-10.54;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2716;2023-09-21 21:21:00:764
-8.6692;-6.0467;1.4189;-6.1758;-7.2327;2.3911;1.8213;-2.5744;1.5225;0.1684;-1.0039;-3.3862;0.0;39.86;32.89;-10.54;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2721;2023-09-21 21:21:00:769
-8.6692;-6.0467;1.4189;-5.7791;-7.5187;2.4985;-2.499;0.7781;-0.7582;0.1684;-1.0039;-3.3862;0.0;39.86;32.89;-10.54;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2725;2023-09-21 21:21:00:773
-11.2558;-5.7117;1.1342;-5.7791;-7.5187;2.4985;-2.499;0.7781;-0.7582;0.0848;-1.5995;-3.6727;0.0;39.86;33.6;-8.85;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2731;2023-09-21 21:21:00:779
-11.2558;-5.7117;1.1342;-5.3222;-7.8015;2.6421;-5.6702;2.0113;-1.4604;0.0848;-1.5995;-3.6727;0.0;39.86;33.6;-8.85;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2735;2023-09-21 21:21:00:783
-11.2558;-5.7117;1.1342;-5.3222;-7.8015;2.6421;-5.6702;2.0113;-1.4604;-0.0777;-2.3319;-3.6232;0.0;39.86;33.6;-8.85;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2741;2023-09-21 21:21:00:789
-13.663;-5.7787;1.5458;-5.3222;-7.8015;2.6421;-5.6702;2.0113;-1.4604;-0.0777;-2.3319;-3.6232;0.0;39.86;33.6;-8.85;198.0;45.11;70.51;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2745;2023-09-21 21:21:00:793
-13.663;-5.7787;1.5458;-4.8569;-8.0442;2.8055;-8.8999;2.2104;-1.2721;-0.2714;-2.8499;-3.231;0.0;38.83;35.14;-8.36;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2751;2023-09-21 21:21:00:799
-11.8253;-4.8885;0.6437;-4.8569;-8.0442;2.8055;-8.8999;2.2104;-1.2721;-0.2714;-2.8499;-3.231;0.0;38.83;35.14;-8.36;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2756;2023-09-21 21:21:00:804
-11.8253;-4.8885;0.6437;-4.8569;-8.0442;2.8055;-8.8999;2.2104;-1.2721;-0.6214;-3.2848;-3.0673;0.0;38.33;36.45;-8.4;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2760;2023-09-21 21:21:00:808
-11.8253;-4.8885;0.6437;-4.3901;-8.2607;2.9424;-6.5019;3.4998;-2.3756;-0.6214;-3.2848;-3.0673;0.0;38.33;36.45;-8.4;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2766;2023-09-21 21:21:00:814
-10.3681;-4.7713;0.8447;-4.3901;-8.2607;2.9424;-6.5019;3.4998;-2.3756;-0.6214;-3.2848;-3.0673;0.0;38.33;36.45;-8.4;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2770;2023-09-21 21:21:00:818
-10.3681;-4.7713;0.8447;-4.3901;-8.2607;2.9424;-6.5019;3.4998;-2.3756;-1.2103;-3.7143;-2.9292;0.0;38.33;36.45;-8.4;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2776;2023-09-21 21:21:00:824
-11.4162;-7.7456;3.5294;-3.9128;-8.4751;3.0055;-8.2536;1.5983;-0.5918;-1.2103;-3.7143;-2.9292;0.0;37.16;39.15;-9.24;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2781;2023-09-21 21:21:00:829
-11.4162;-7.7456;3.5294;-3.9128;-8.4751;3.0055;-8.2536;1.5983;-0.5918;-1.6751;-3.718;-2.5798;0.0;37.16;39.15;-9.24;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2785;2023-09-21 21:21:00:833
-11.4162;-7.7456;3.5294;-3.9128;-8.4751;3.0055;-8.2536;1.5983;-0.5918;-1.6751;-3.718;-2.5798;0.0;37.16;39.15;-9.24;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2790;2023-09-21 21:21:00:838
-13.3232;-11.0166;7.2239;-3.4873;-8.668;2.979;-9.2895;-1.5567;3.2884;-1.9665;-3.429;-2.118;0.0;37.16;39.15;-9.24;227.23;52.71;63.6;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2796;2023-09-21 21:21:00:844
-13.3232;-11.0166;7.2239;-3.4873;-8.668;2.979;-9.2895;-1.5567;3.2884;-1.9665;-3.429;-2.118;0.0;35.46;42.08;-9.98;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2800;2023-09-21 21:21:00:848
-12.4283;-11.8349;10.1862;-3.4873;-8.668;2.979;-9.2895;-1.5567;3.2884;-2.0692;-3.1224;-1.4198;0.0;35.46;42.08;-9.98;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2806;2023-09-21 21:21:00:854
-12.4283;-11.8349;10.1862;-3.1762;-8.8172;2.8878;-9.5126;-3.1149;6.4918;-2.0692;-3.1224;-1.4198;0.0;35.46;42.08;-9.98;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2811;2023-09-21 21:21:00:859
-12.4283;-11.8349;10.1862;-3.1762;-8.8172;2.8878;-9.5126;-3.1149;6.4918;-2.0692;-3.1224;-1.4198;0.0;35.46;42.08;-9.98;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2815;2023-09-21 21:21:00:863
-12.0766;-11.2941;12.6963;-3.1762;-8.8172;2.8878;-9.5126;-3.1149;6.4918;-1.5896;-3.0307;-0.7821;0.0;33.98;44.42;-10.99;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2821;2023-09-21 21:21:00:869
-12.0766;-11.2941;12.6963;-2.9688;-8.9053;2.8377;-9.1661;-2.5423;9.6471;-1.5896;-3.0307;-0.7821;0.0;33.98;44.42;-10.99;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2825;2023-09-21 21:21:00:873
-11.8947;-9.789;13.9765;-2.9688;-8.9053;2.8377;-9.1661;-2.5423;9.6471;-0.8725;-3.1584;-0.3667;0.0;33.98;44.42;-10.99;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2831;2023-09-21 21:21:00:879
-11.8947;-9.789;13.9765;-2.9688;-8.9053;2.8377;-9.1661;-2.5423;9.6471;-0.8725;-3.1584;-0.3667;0.0;33.98;44.42;-10.99;237.55;62.12;49.49;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2835;2023-09-21 21:21:00:883
-11.8947;-9.789;13.9765;-2.8262;-8.9206;2.9335;-9.0682;-0.6567;11.1087;0.0805;-3.8413;0.0115;0.0;32.7;46.48;-11.81;238.18;65.46;43.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2841;2023-09-21 21:21:00:889
-12.5264;-7.0516;15.0293;-2.8262;-8.9206;2.9335;-9.0682;-0.6567;11.1087;0.0805;-3.8413;0.0115;0.0;32.7;46.48;-11.81;238.18;65.46;43.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2846;2023-09-21 21:21:00:894
-12.5264;-7.0516;15.0293;-2.6996;-8.8641;3.2109;-9.8196;2.0133;11.9179;0.8154;-4.6361;0.4122;0.0;32.7;46.48;-11.81;238.18;65.46;43.93;5.0;972.56;0.0;;;;NaN;;;;;0 / 0;2850;2023-09-21 21:21:00:898
-12.1077;-5.9868;16.5847;-2.6996;-8.8641;3.2109;-9.8196;2.0133;11.9179;0.8154;-4.6361;0.4122;0.0;32.7;46.48;-11.81;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2856;2023-09-21 21:21:00:904
-12.1077;-5.9868;16.5847;-2.6996;-8.8641;3.2109;-9.8196;2.0133;11.9179;1.8715;-5.0753;1.1336;0.0;31.33;47.93;-12.28;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2861;2023-09-21 21:21:00:909
-12.1077;-5.9868;16.5847;-2.618;-8.7109;3.6657;-8.7024;2.4933;13.2308;1.8715;-5.0753;1.1336;0.0;31.33;47.93;-12.28;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2866;2023-09-21 21:21:00:914
-8.0614;-7.8174;16.8885;-2.618;-8.7109;3.6657;-8.7024;2.4933;13.2308;1.8715;-5.0753;1.1336;0.0;30.96;48.45;-13.18;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2870;2023-09-21 21:21:00:918
-8.0614;-7.8174;16.8885;-2.618;-8.7109;3.6657;-8.7024;2.4933;13.2308;3.056;-4.0991;1.5789;0.0;30.96;48.45;-13.18;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2876;2023-09-21 21:21:00:924
-8.0614;-7.8174;16.8885;-2.6052;-8.4568;4.2268;-1.5848;-1.0887;10.085;3.056;-4.0991;1.5789;0.0;30.96;48.45;-13.18;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2881;2023-09-21 21:21:00:929
0.1675;-12.7107;10.4782;-2.6052;-8.4568;4.2268;-1.5848;-1.0887;10.085;3.629;-1.8951;1.3157;0.0;30.96;48.45;-13.18;238.18;65.46;43.93;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2885;2023-09-21 21:21:00:933
0.1675;-12.7107;10.4782;-2.6052;-8.4568;4.2268;-1.5848;-1.0887;10.085;3.629;-1.8951;1.3157;0.0;30.15;48.39;-14.44;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2891;2023-09-21 21:21:00:939
2.613;-15.1801;2.8427;-2.6983;-8.181;4.6862;4.8684;-6.1665;2.7264;3.7933;0.9692;0.7445;0.0;30.15;48.39;-14.44;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2895;2023-09-21 21:21:00:943
2.613;-15.1801;2.8427;-2.6983;-8.181;4.6862;4.8684;-6.1665;2.7264;3.7933;0.9692;0.7445;0.0;30.15;48.39;-14.44;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2900;2023-09-21 21:21:00:948
3.3763;-15.7735;-10.2939;-2.6983;-8.181;4.6862;4.8684;-6.1665;2.7264;3.0859;4.7254;0.2124;0.0;30.15;48.39;-14.44;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2906;2023-09-21 21:21:00:954
3.3763;-15.7735;-10.2939;-3.0033;-7.9746;4.8535;6.2118;-7.884;-11.3326;3.0859;4.7254;0.2124;0.0;29.53;48.02;-16.93;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2910;2023-09-21 21:21:00:958
3.3763;-15.7735;-10.2939;-3.0033;-7.9746;4.8535;6.2118;-7.884;-11.3326;1.852;7.1573;-0.093;0.0;29.53;48.02;-16.93;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2916;2023-09-21 21:21:00:964
6.5013;-11.7177;-16.8263;-3.0033;-7.9746;4.8535;6.2118;-7.884;-11.3326;1.852;7.1573;-0.093;0.0;29.53;48.02;-16.93;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2921;2023-09-21 21:21:00:969
6.5013;-11.7177;-16.8263;-3.4624;-7.9371;4.6026;9.7846;-4.2368;-20.9297;0.5063;7.9044;-0.5597;0.0;29.53;48.02;-16.93;271.42;59.58;31.65;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2925;2023-09-21 21:21:00:973
10.6528;-10.9161;-19.3412;-3.4624;-7.9371;4.6026;9.7846;-4.2368;-20.9297;0.5063;7.9044;-0.5597;0.0;29.63;46.52;-18.6;273.27;54.03;36.95;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;2931;2023-09-21 21:21:00:979
10.6528;-10.9161;-19.3412;-3.7086;-8.1157;4.0684;14.6229;-2.8909;-23.7101;-1.6257;6.0333;-1.6635;0.0;29.63;46.52;-18.6;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2936;2023-09-21 21:21:00:984
10.6528;-10.9161;-19.3412;-3.7086;-8.1157;4.0684;14.6229;-2.8909;-23.7101;-1.6257;6.0333;-1.6635;0.0;29.63;46.52;-18.6;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2941;2023-09-21 21:21:00:989
7.5015;-10.751;-12.0598;-3.7086;-8.1157;4.0684;14.6229;-2.8909;-23.7101;-2.9103;3.8146;-2.3685;0.0;29.63;46.52;-18.6;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2946;2023-09-21 21:21:00:994
7.5015;-10.751;-12.0598;-3.5999;-8.4385;3.4646;10.5261;-2.364;-14.1901;-2.9103;3.8146;-2.3685;0.0;30.21;45.6;-18.69;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2951;2023-09-21 21:21:00:999
7.5015;-10.751;-12.0598;-3.5999;-8.4385;3.4646;10.5261;-2.364;-14.1901;-2.9103;3.8146;-2.3685;0.0;30.21;45.6;-18.69;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2955;2023-09-21 21:21:01:003
4.6014;-8.5615;-3.2877;-3.5999;-8.4385;3.4646;10.5261;-2.364;-14.1901;-3.2945;2.4457;-2.3911;0.0;30.21;45.6;-18.69;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2961;2023-09-21 21:21:01:009
4.6014;-8.5615;-3.2877;-3.3858;-8.7258;2.9268;7.8941;0.4344;-6.0971;-3.2945;2.4457;-2.3911;0.0;30.21;45.6;-18.69;273.27;54.03;36.95;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2965;2023-09-21 21:21:01:013
4.6014;-8.5615;-3.2877;-3.3858;-8.7258;2.9268;7.8941;0.4344;-6.0971;-3.3068;1.5752;-2.2671;0.0;31.28;45.3;-17.55;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2971;2023-09-21 21:21:01:019
4.1946;-4.9603;-3.984;-3.3858;-8.7258;2.9268;7.8941;0.4344;-6.0971;-3.3068;1.5752;-2.2671;0.0;31.28;45.3;-17.55;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2975;2023-09-21 21:21:01:023
4.1946;-4.9603;-3.984;-3.1294;-8.9702;2.4317;7.2017;4.1687;-6.3684;-3.3495;0.9429;-2.2005;0.0;31.28;45.3;-17.55;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2980;2023-09-21 21:21:01:028
4.1946;-4.9603;-3.984;-3.1294;-8.9702;2.4317;7.2017;4.1687;-6.3684;-3.3495;0.9429;-2.2005;0.0;31.28;45.3;-17.55;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2986;2023-09-21 21:21:01:034
2.6106;-3.0915;-3.2925;-3.1294;-8.9702;2.4317;7.2017;4.1687;-6.3684;-3.3996;0.6503;-2.1003;0.0;31.28;45.3;-17.55;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2990;2023-09-21 21:21:01:038
2.6106;-3.0915;-3.2925;-2.8675;-9.1743;1.9442;4.964;6.3553;-4.9534;-3.3996;0.6503;-2.1003;0.0;32.06;45.98;-14.76;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;2997;2023-09-21 21:21:01:045
2.6106;-3.0915;-3.2925;-2.8675;-9.1743;1.9442;4.964;6.3553;-4.9534;-3.3996;0.6503;-2.1003;0.0;32.06;45.98;-14.76;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;3000;2023-09-21 21:21:01:048
0.9356;-1.9047;-2.2205;-2.8675;-9.1743;1.9442;4.964;6.3553;-4.9534;-3.4283;0.9521;-1.9488;0.0;32.29;46.89;-13.16;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;3006;2023-09-21 21:21:01:054
0.9356;-1.9047;-2.2205;-2.8675;-9.1743;1.9442;4.964;6.3553;-4.9534;-3.4283;0.9521;-1.9488;0.0;32.29;46.89;-13.16;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;3010;2023-09-21 21:21:01:058
0.9356;-1.9047;-2.2205;-2.6339;-9.337;1.4328;3.3586;7.3114;-3.3708;-3.4668;1.4084;-1.8792;0.0;32.29;46.89;-13.16;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;3016;2023-09-21 21:21:01:064
0.9356;-1.9047;-2.2205;-2.6339;-9.337;1.4328;3.3586;7.3114;-3.3708;-3.4668;1.4084;-1.8792;0.0;32.29;46.89;-13.16;211.63;62.85;49.16;5.0;972.59;0.0;;;;NaN;;;;;0 / 0;3020;2023-09-21 21:21:01:068
0.5647;-2.3234;-1.5553;-2.5584;-9.3835;1.2553;3.1368;7.2301;-3.1015;-3.4998;1.5025;-1.8712;0.0;31.95;48.83;-9.83;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3027;2023-09-21 21:21:01:075
0.5647;-2.3234;-1.5553;-2.5584;-9.3835;1.2553;3.1368;7.2301;-3.1015;-3.4998;1.5025;-1.8712;0.0;31.95;48.83;-9.83;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3031;2023-09-21 21:21:01:079
0.5647;-2.3234;-1.5553;-2.5584;-9.3835;1.2553;3.1368;7.2301;-3.1015;-3.4998;1.5025;-1.8712;0.0;31.95;48.83;-9.83;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3036;2023-09-21 21:21:01:084
-3.7687;-5.5083;0.1866;-2.1749;-9.5559;0.3536;0.2143;5.1269;-0.8713;-3.5957;1.4872;-1.5725;0.0;31.35;50.27;-7.11;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3040;2023-09-21 21:21:01:088
-3.7687;-5.5083;0.1866;-2.1749;-9.5559;0.3536;0.2143;5.1269;-0.8713;-3.5957;1.4872;-1.5725;0.0;31.35;50.27;-7.11;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3045;2023-09-21 21:21:01:093
-10.8562;-11.6746;3.2901;-2.1749;-9.5559;0.3536;0.2143;5.1269;-0.8713;-3.3617;1.7658;-0.4485;0.0;31.35;50.27;-7.11;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3051;2023-09-21 21:21:01:099
-10.8562;-11.6746;3.2901;-2.0766;-9.5828;-0.1666;-6.4739;-0.1982;2.4576;-3.3617;1.7658;-0.4485;0.0;31.35;50.27;-7.11;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3057;2023-09-21 21:21:01:105
-10.8562;-11.6746;3.2901;-2.0766;-9.5828;-0.1666;-6.4739;-0.1982;2.4576;-3.3617;1.7658;-0.4485;0.0;31.35;50.27;-7.11;196.33;73.11;63.86;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3062;2023-09-21 21:21:01:110
-19.4991;-19.8796;4.5846;-2.0766;-9.5828;-0.1666;-6.4739;-0.1982;2.4576;-3.0099;2.4115;1.378;0.0;30.19;51.53;-3.22;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3065;2023-09-21 21:21:01:113
-19.4991;-19.8796;4.5846;-2.3423;-9.5018;-0.6324;-16.3061;-9.7029;5.1623;-3.0099;2.4115;1.378;0.0;30.19;51.53;-3.22;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3072;2023-09-21 21:21:01:120
-3.1944;-27.5988;12.8351;-2.3423;-9.5018;-0.6324;-16.3061;-9.7029;5.1623;-2.5047;0.7139;3.1996;0.0;30.19;51.53;-3.22;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3075;2023-09-21 21:21:01:123
-3.1944;-27.5988;12.8351;-2.6361;-9.4006;-0.9215;2.6544;-17.1203;13.9521;-2.5047;0.7139;3.1996;0.0;29.7;52.71;0.0;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3081;2023-09-21 21:21:01:129
-3.1944;-27.5988;12.8351;-2.6361;-9.4006;-0.9215;2.6544;-17.1203;13.9521;-2.5047;0.7139;3.1996;0.0;29.7;52.71;0.0;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3085;2023-09-21 21:21:01:133
-8.284;-30.1161;2.2014;-2.6361;-9.4006;-0.9215;2.6544;-17.1203;13.9521;-1.2481;-1.0289;-1.5994;0.0;29.7;52.71;0.0;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3090;2023-09-21 21:21:01:138
-8.284;-30.1161;2.2014;-2.435;-9.4501;-0.9681;-8.0226;-19.5396;4.1217;-1.2481;-1.0289;-1.5994;0.0;29.7;52.71;0.0;163.28;77.74;94.59;5.0;972.58;0.0;;;;NaN;;;;;0 / 0;3096;2023-09-21 21:21:01:144
-14.9886;-17.75;5.5107;-2.435;-9.4501;-0.9681;-8.0226;-19.5396;4.1217;-0.5719;-3.0515;-1.4241;0.0;29.25;52.24;2.61;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3100;2023-09-21 21:21:01:148
-14.9886;-17.75;5.5107;-2.435;-9.4501;-0.9681;-8.0226;-19.5396;4.1217;-0.5719;-3.0515;-1.4241;0.0;29.25;52.24;2.61;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3106;2023-09-21 21:21:01:154
-14.9886;-17.75;5.5107;-2.3897;-9.4716;-0.8652;-11.6019;-5.9961;7.0884;0.3151;-2.3374;-0.3074;0.0;29.25;52.24;2.61;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3110;2023-09-21 21:21:01:158
-11.33;-12.39;5.9581;-2.3897;-9.4716;-0.8652;-11.6019;-5.9961;7.0884;0.3151;-2.3374;-0.3074;0.0;29.25;52.24;2.61;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3116;2023-09-21 21:21:01:164
-11.33;-12.39;5.9581;-2.3897;-9.4716;-0.8652;-11.6019;-5.9961;7.0884;0.3151;-2.3374;-0.3074;0.0;29.25;52.24;2.61;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3120;2023-09-21 21:21:01:168
-10.8227;-10.6792;5.7428;-2.4466;-9.4749;-0.6415;-8.1657;-1.7487;6.3296;0.9039;-2.4529;0.0524;0.0;28.86;52.2;4.84;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3126;2023-09-21 21:21:01:174
-10.8227;-10.6792;5.7428;-2.4466;-9.4749;-0.6415;-8.1657;-1.7487;6.3296;0.9039;-2.4529;0.0524;0.0;28.86;52.2;4.84;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3130;2023-09-21 21:21:01:178
-10.8227;-10.6792;5.7428;-2.4466;-9.4749;-0.6415;-8.1657;-1.7487;6.3296;1.5771;-3.1358;0.2521;0.0;28.86;52.2;4.84;148.91;74.5;111.68;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3135;2023-09-21 21:21:01:183
-11.4138;-10.0834;5.7356;-2.5286;-9.4703;-0.3016;-8.6334;-0.9505;5.9689;1.5771;-3.1358;0.2521;0.0;28.8;51.81;5.46;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3140;2023-09-21 21:21:01:188
-11.4138;-10.0834;5.7356;-2.5286;-9.4703;-0.3016;-8.6334;-0.9505;5.9689;2.0511;-2.958;0.5325;0.0;28.8;51.81;5.46;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3146;2023-09-21 21:21:01:194
-11.4138;-10.0834;5.7356;-2.5286;-9.4703;-0.3016;-8.6334;-0.9505;5.9689;2.0511;-2.958;0.5325;0.0;28.8;51.81;5.46;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3150;2023-09-21 21:21:01:198
-8.8702;-9.2195;4.5105;-2.637;-9.4449;0.1076;-7.6726;-0.1353;5.1322;2.2778;-2.4828;0.6749;0.0;28.8;51.81;5.46;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3155;2023-09-21 21:21:01:203
-8.8702;-9.2195;4.5105;-2.637;-9.4449;0.1076;-7.6726;-0.1353;5.1322;2.2778;-2.4828;0.6749;0.0;28.69;51.21;4.61;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3161;2023-09-21 21:21:01:209
-8.8702;-9.2195;4.5105;-2.637;-9.4449;0.1076;-7.6726;-0.1353;5.1322;2.2778;-2.4828;0.6749;0.0;28.69;51.21;4.61;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3166;2023-09-21 21:21:01:214
-5.257;-8.1045;1.809;-2.7535;-9.3984;0.5087;-4.1649;0.9107;2.5875;2.4958;-0.7131;0.8117;0.0;28.69;51.21;4.61;185.87;74.95;96.8;5.0;972.6;0.0;;;;NaN;;;;;0 / 0;3170;2023-09-21 21:21:01:218
-5.257;-8.1045;1.809;-2.7535;-9.3984;0.5087;-4.1649;0.9107;2.5875;2.4958;-0.7131;0.8117;0.0;28.69;51.21;4.61;185.87;74.95;96.8;5.0;972.61;0.0;;;;NaN;;;;;0 / 0;3176;2023-09-21 21:21:01:224
